"status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","city","state","address.zip","dfdsfds","dioProvince","orgIdNumber","parent classificationCodeName","parentId"
"Active",23404,"Resurrection","Parish",1,"MA",true,,,"2331 Gerritsen Ave.",,"Brooklyn","NEW YORK","11229","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23412,"Resurrection Catholic Coptic Chapel","Parish",1,"MA",true,"Mailing Address",,"352 42nd St.",,"Brooklyn","NEW YORK","11232","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23430,"St. Rosalia-Regina Pacis","Parish",1,"MA",true,,,"1230 65th St.",,"Brooklyn","NEW YORK","11219","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23445,"St. Rose of Lima","Parish",1,"MA",true,,,"269 Parkville Ave.",,"Brooklyn","NEW YORK","11230","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23470,"St. Saviour","Parish",1,"MA",true,,,"611 Eighth Ave.",,"Brooklyn","NEW YORK","11215","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23484,"SS. Simon and Jude","Parish",1,"MA",true,,,"185 Van Sicklen St.",,"Brooklyn","NEW YORK","11223","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23504,"St. Sylvester","Parish",1,"MA",true,,,"416 Grant Ave.",,"Brooklyn","NEW YORK","11208","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23514,"St. Teresa of Avila","Parish",1,"MA",true,,,"563 Sterling Pl.",,"Brooklyn","NEW YORK","11238","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23521,"St. Therese of Lisieux","Parish",1,"MA",true,,,"1281 Troy Ave.",,"Brooklyn","NEW YORK","11203","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23545,"St. Thomas Aquinas","Parish",1,"MA",true,,,"1550 Hendrickson St.",,"Brooklyn","NEW YORK","11234","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23556,"Transfiguration","Parish",1,"MA",true,,,"263 Marcy Ave.",,"Brooklyn","NEW YORK","11211","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23575,"St. Vincent Ferrer","Parish",1,"MA",true,,,"1603 Brooklyn Ave.",,"Brooklyn","NEW YORK","11210-3495","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23584,"Visitation of the Blessed Virgin Mary","Parish",1,"MA",true,,,"98 Richards St.",,"Brooklyn","NEW YORK","11231","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23602,"St. Aloysius","Parish",1,"MA",true,,,"382 Onderdonk Ave.",,"Ridgewood","NEW YORK","11385","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23612,"American Martyrs","Parish",1,"MA",true,,,"79-43 Bell Blvd.",,"Oakland Gardens","NEW YORK","11364","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23623,"St. Anastasia","Parish",1,"MA",true,,,"45-14 245th St.",,"Douglaston","NEW YORK","11362","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23633,"St. Andrew Avellino","Parish",1,"MA",true,,,"35-60 158th St.",,"Flushing","NEW YORK","11358","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23662,"Ascension","Parish",1,"MA",true,,,"86-13 55th Ave.",,"Elmhurst","NEW YORK","11373","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23669,"St. Bartholomew","Parish",1,"MA",true,,,"43-22 Ithaca St.",,"Elmhurst","NEW YORK","11373","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23692,"Blessed Sacrament","Parish",1,"MA",true,,,"34-43 93rd St.",,"Jackson Heights","NEW YORK","11372","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23703,"Blessed Virgin Mary, Help of Christians","Parish",1,"MA",true,,,"70-31 48th Ave.",,"Woodside","NEW YORK","11377","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23720,"Saint Camillus-Saint Virgilius","Parish",1,"MA",true,,,"99-15 Rockaway Beach Blvd.",,"Rockaway Beach","NEW YORK","11694","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23737,"Christ the King","Parish",1,"MA",true,,,"145-39 Farmers Blvd.",,"Springfield Gardens","NEW YORK","11434","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23743,"St. Clare","Parish",1,"MA",true,,,"137-35 Brookville Blvd.",,"Rosedale","NEW YORK","11422","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23752,"St. Clement Pope","Parish",1,"MA",true,,,"141-11 123rd Ave.",,"South Ozone Park","NEW YORK","11436","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23760,"Corpus Christi","Parish",1,"MA",true,,,"31-30 61st St.",,"Woodside","NEW YORK","11377","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23771,"St. Elizabeth","Parish",1,"MA",true,,,"94-20 85th St.",,"Ozone Park","NEW YORK","11416-1237","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23792,"St. Francis of Assisi","Parish",1,"MA",true,,,"21-17 45 St.",,"Astoria","NEW YORK","11105","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23792,"St. Francis of Assisi","Parish",2,"Sales",false,,,"2117 45th St",,"Long Island City","NEW YORK","11105","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23805,"St. Francis de Sales","Parish",1,"MA",true,,,"129-16 Rockaway Beach Blvd.",,"Belle Harbor","NEW YORK","11694","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23815,"St. Gabriel","Parish",1,"MA",true,,,"26-26 98th St.",,"East Elmhurst","NEW YORK","11369","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23830,"St. Gerard Majella","Parish",1,"MA",true,,,"188-16 91st Ave.",,"Hollis","NEW YORK","11423-2520","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23843,"St. Gregory the Great","Parish",1,"MA",true,,,"242-20 88th Ave.",,"Bellerose","NEW YORK","11426","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23856,"St. Helen","Parish",1,"MA",true,,,"157-10 83rd St.",,"Howard Beach","NEW YORK","11414","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23856,"St. Helen","Parish",2,"Sales",false,,,"15710 83rd St",,"Howard Beach","NEW YORK","11414","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23865,"Holy Child Jesus","Parish",1,"MA",true,,,"111-11 86th Ave.",,"Richmond Hill","NEW YORK","11418","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23881,"Holy Family","Parish",1,"MA",true,,,"175-20 74th Ave.",,"Flushing","NEW YORK","11366-1529","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23893,"Holy Trinity","Parish",1,"MA",true,,,"14-51 143rd St.",,"Whitestone","NEW YORK","11357","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23903,"Immaculate Conception","Parish",1,"MA",true,,,"86-45 Edgerton Blvd.",,"Jamaica","NEW YORK","11432","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23911,"Immaculate Conception","Parish",1,"MA",true,,,"21-47 29th St.",,"Astoria","NEW YORK","11105","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23924,"Incarnation","Parish",1,"MA",true,,,"89-43 Francis Lewis Blvd.",,"Queens Village","NEW YORK","11427","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23935,"SS. Joachim and Anne","Parish",1,"MA",true,,,"218-26 105 Ave.",,"Queens Village","NEW YORK","11429","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23935,"SS. Joachim and Anne","Parish",2,"Sales",,,,"21826 105th Ave",,"Queens Village","NEW YORK","11429","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23943,"St. Joan of Arc","Parish",1,"MA",true,,,"82-00 35th Ave.",,"Jackson Heights","NEW YORK","11372","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23952,"St. John Vianney","Parish",1,"MA",true,,,"140-10 34th Ave.",,"Flushing","NEW YORK","11354","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23969,"St. Joseph","Parish",1,"MA",true,,,"43-19 30th Ave.",,"Astoria","NEW YORK","11103","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23979,"St. Kevin","Parish",1,"MA",true,,,"45-21 194 St.",,"Flushing","NEW YORK","11358","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23979,"St. Kevin","Parish",2,"Sales",,,,"4521 194th St",,"Flushing","NEW YORK","11358","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24002,"St. Luke","Parish",1,"MA",true,,,"16-34 Clintonville St.",,"Whitestone","NEW YORK","11357","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24015,"St. Margaret","Parish",1,"MA",true,,,"66-05 79th Pl.",,"Middle Village","NEW YORK","11379","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24032,"St. Mary","Parish",1,"MA",true,,,"10-08 49th Ave.",,"Long Island City","NEW YORK","11101","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24036,"St. Mary Gate of Heaven","Parish",1,"MA",true,,,"101-25 104th St.",,"Ozone Park","NEW YORK","11416","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24049,"St. Mary Magdalene","Parish",1,"MA",true,,,"218-12 136th Ave.",,"Springfield Gardens","NEW YORK","11413","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24076,"St. Matthias","Parish",1,"MA",true,,,"58-15 Catalpa Ave.",,"Ridgewood","NEW YORK","11385","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24089,"St. Mel","Parish",1,"MA",true,,,"26-15 154th St.",,"Flushing","NEW YORK","11354","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24099,"St. Michael","Parish",1,"MA",true,,,"136-76 41st Ave.",,"Flushing","NEW YORK","11355","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24111,"Most Precious Blood","Parish",1,"MA",true,,,"32-23 36th St.",,"Long Island City","NEW YORK","11106","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24133,"St. Nicholas of Tolentine","Parish",1,"MA",true,,,"150-75 Goethals Ave.",,"Jamaica","NEW YORK","11432","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24145,"Our Lady of the Angelus","Parish",1,"MA",true,,,"63-63 98th St.",,"Rego Park","NEW YORK","11374","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24158,"Our Lady of the Blessed Sacrament","Parish",1,"MA",true,,,"34-24 203rd St.",,"Bayside","NEW YORK","11361","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24167,"Our Lady of the Cenacle","Parish",1,"MA",true,,,"136-06 87th Ave.",,"Richmond Hill","NEW YORK","11418","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24184,"Our Lady of Fatima","Parish",1,"MA",true,,,"25-02 80th St.",,"Jackson Heights","NEW YORK","11370","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24196,"Our Lady of Grace","Parish",1,"MA",true,,,"100-05 159th Ave.",,"Howard Beach","NEW YORK","11414","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24207,"Our Lady of Hope","Parish",1,"MA",true,,,"61-27 71st St.",,"Middle Village","NEW YORK","11379","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24216,"Our Lady of Lourdes","Parish",1,"MA",true,,,"92-96 220th St.",,"Queens Village","NEW YORK","11428","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24228,"Our Lady of Mercy","Parish",1,"MA",true,,,"70-01 Kessel St.",,"Forest Hills","NEW YORK","11375","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24239,"Our Lady of the Miraculous Medal","Parish",1,"MA",true,,,"62-81 60th Pl.",,"Ridgewood","NEW YORK","11385","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24253,"Our Lady of Mount Carmel","Parish",1,"MA",true,,,"23-25 Newtown Ave.",,"Long Island City","NEW YORK","11102","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24264,"Our Lady of Perpetual Help","Parish",1,"MA",true,,,"111-50 115th St.",,"South Ozone Park","NEW YORK","11420","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24277,"Our Lady Queen of Martyrs","Parish",1,"MA",true,,,"110-06 Queens Blvd.",,"Forest Hills","NEW YORK","11375","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24289,"Our Lady of the Skies Chapel","Parish",1,"MA",true,,,"JFK International Airport, Terminal 4, Ste. 461-037",,"Jamaica","NEW YORK","11430","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24292,"Our Lady of the Snows","Parish",1,"MA",true,,,"258-15 80th Ave.",,"Floral Park","NEW YORK","11004","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24303,"Our Lady of Sorrows","Parish",1,"MA",true,,,"104-11 37th Ave.",,"Corona","NEW YORK","11368","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24313,"St. Pancras","Parish",1,"MA",true,,,"72-22 68th St.",,"Glendale","NEW YORK","11385","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24330,"St. Patrick","Parish",1,"MA",true,,,"39-38 29th St.",,"Long Island City","NEW YORK","11101","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24337,"St. Paul the Apostle","Parish",1,"MA",true,,,"98-16 55 Ave.",,"Corona","NEW YORK","11368","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24337,"St. Paul the Apostle","Parish",2,"Sales",,,,"9816 55th Ave",,"Corona","NEW YORK","11368","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24355,"St. Pius V","Parish",1,"MA",true,,,"106-12 Liverpool St.",,"Jamaica","NEW YORK","11435","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24360,"St. Pius X","Parish",1,"MA",true,,,"148-10 249th St.",,"Rosedale","NEW YORK","11422","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24369,"Presentation of the Blessed Virgin Mary","Parish",1,"MA",true,,,"88-19 Parsons Blvd.",,"Jamaica","NEW YORK","11432","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24381,"Queen of Angels","Parish",1,"MA",true,,,"44-04 Skillman Ave.",,"Long Island City","NEW YORK","11104","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24389,"Queen of Peace","Parish",1,"MA",true,,,"141-36 77th Ave.",,"Flushing","NEW YORK","11367","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24399,"St. Raphael","Parish",1,"MA",true,,,"35-20 Greenpoint Ave.",,"Long Island City","NEW YORK","11101","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24408,"Resurrection-Ascension","Parish",1,"MA",true,,,"61-11 85th St.",,"Rego Park","NEW YORK","11374","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24417,"St. Rita","Parish",1,"MA",true,,,"36-25 11th St.",,"Long Island City","NEW YORK","11106","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24424,"St. Robert Bellarmine","Parish",1,"MA",true,,,"56-15 213th St.",,"Bayside","NEW YORK","11364","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24434,"St. Rose of Lima","Parish",1,"MA",true,,,"130 Beach 84th St.",,"Rockaway Beach","NEW YORK","11693","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24446,"Sacred Heart of Jesus","Parish",1,"MA",true,,,"215-35 38th Ave.",,"Bayside","NEW YORK","11361","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24458,"Sacred Heart","Parish",1,"MA",true,,,"115-58 222nd St.",,"Cambria Heights","NEW YORK","11411","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24473,"Sacred Heart","Parish",1,"MA",true,,,"83-17 78th Ave.",,"East Glendale","NEW YORK","11385","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24481,"St. Sebastian","Parish",1,"MA",true,,,"39-63 57th St.",,"Woodside","NEW YORK","11377","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24503,"St. Stanislaus Kostka","Parish",1,"MA",true,,,"57-15 61st St.",,"Maspeth","NEW YORK","11378-2713","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24510,"St. Teresa","Parish",1,"MA",true,,,"50-20 45th St.",,"Woodside","NEW YORK","11377","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",24530,"St. Thomas Apostle","Parish",1,"MA",true,,,"87-19 88th Ave.",,"Woodhaven","NEW YORK","11421","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",26198,"Immaculate Conception Cathedral","Parish",2,"MA",true,"Mailing Address",,,"P.O. Box 311","Brownsville","TEXAS","78522","USA",,26197,"Placement Header","(Cameron County)"
"Active",26209,"Christ the King","Parish",1,"Phys/Mail",true,,,"2255 Southmost Rd.",,"Brownsville","TEXAS","78521","USA",,26197,"Placement Header","(Cameron County)"
"Active",26216,"Church of the Good Shepherd","Parish",1,"MA",true,,,"2645 Tulipan St.",,"Brownsville","TEXAS","78521","USA",,26197,"Placement Header","(Cameron County)"
"Active",26222,"Holy Family","Parish",1,"MA",true,"Mailing Address",,"2405 E. Tyler",,"Brownsville","TEXAS","78520","USA",,26197,"Placement Header","(Cameron County)"
"Active",26222,"Holy Family","Parish",2,"Sales",,,,"2405 E Tyler St",,"Brownsville","TEXAS","78520-6750","USA",,26197,"Placement Header","(Cameron County)"
"Active",26228,"Our Lady of Good Counsel","Parish",1,"Phys/Mail",true,,,"1055 Military Hwy.",,"Brownsville","TEXAS","78520","USA",,26197,"Placement Header","(Cameron County)"
"Active",26235,"Our Lady of Guadalupe","Parish",1,"MA",true,"Mailing Address",,,"P.O. Box 4900","Brownsville","TEXAS","78523","USA",,26197,"Placement Header","(Cameron County)"
"Active",26241,"St. Eugene de Mazenod","Parish",1,"MA",true,,,"5409 Austin Rd.",,"Brownsville","TEXAS","78521","USA",,26197,"Placement Header","(Cameron County)"
"Active",26248,"St. Joseph","Parish",1,"MA",true,,,"555 W. St. Francis St.",,"Brownsville","TEXAS","78520","USA",,26197,"Placement Header","(Cameron County)"
"Active",26254,"St. Luke","Parish",1,"MA",true,,,"2800 Rockwell Dr.",,"Brownsville","TEXAS","78521","USA",,26197,"Placement Header","(Cameron County)"
"Active",26262,"Mary, Mother of the Church","Parish",1,"MA",true,,,"1904 Barnard Rd.",,"Brownsville","TEXAS","78520-8247","USA",,26197,"Placement Header","(Cameron County)"
"Active",26276,"San Felipe de Jesus","Parish",1,"MA",true,,,"2218 Carlos Ave.",,"Brownsville","TEXAS","78526-8093","USA",,26197,"Placement Header","(Cameron County)"
"Active",26283,"Resurrection","Parish",1,"MA",true,,,"312 N. 9th St.",,"Alamo","TEXAS","78516","USA",,213650,"Placement Header","Alamo, Hidalgo Co."
"Active",26290,"San Martin de Porres","Parish",1,"MA",true,"Mailing Address",,"106 S. Alton Blvd.","P.M.B. 9023","Alton","TEXAS","78573","USA",,213651,"Placement Header","Alton, Hidalgo Co."
"Active",26295,"St. Joseph","Parish",1,"MA",true,,,"306 S. D Salinas Blvd.",,"Donna","TEXAS","78537","USA",,213652,"Placement Header","Donna, Hidalgo Co."
"Active",26295,"St. Joseph","Parish",2,"Sales",,,,"306 S Salinas Blvd",,"Donna","TEXAS","78537","USA",,213652,"Placement Header","Donna, Hidalgo Co."
"Active",26304,"St. Theresa of the Infant Jesus","Parish",1,"MA",true,,,"200 P. Salazar","P.O. Box 307","Edcouch","TEXAS","78538","USA",,213653,"Placement Header","Edcouch, Hidalgo Co."
"Active",26311,"Holy Family","Parish",1,"MA",true,,,"1302 E. Champion",,"Edinburg","TEXAS","78539-4864","USA",,213654,"Placement Header","Edinburg, Hidalgo Co."
"Active",26317,"Sacred Heart","Parish",1,"MA",true,,,"215 N. 16th Ave.",,"Edinburg","TEXAS","78541","USA",,213654,"Placement Header","Edinburg, Hidalgo Co."
"Active",26329,"St. Joseph","Parish",1,"MA",true,,,"114 W. Fay St.",,"Edinburg","TEXAS","78539","USA",,213654,"Placement Header","Edinburg, Hidalgo Co."
"Active",26338,"Sacred Heart","Parish",1,"MA",true,,,"1100 N. Broadway","P.O. Box 6","Elsa","TEXAS","78543","USA",,213655,"Placement Header","Elsa, Hidalgo Co."
"Active",26346,"Sacred Heart","Parish",1,"MA",true,"Mailing Address",,,"P.O. Box 1180","Roma","TEXAS","78584","USA",,213656,"Placement Header","Escobares, Starr Co."
